   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
             0.72128,             0.33971,             0.36774,             0.21122,            0.034296,            0.012975,            0.009659,             0.00896,             0.01068,             0.91072,             0.00029,              1.0967,                0.95,              0.0572,             0.03834,             0.39337,             0.81155,              1.4999,              0.8604,                 0.2,              4.1745,                   0,             0.01604,             0.73888,             0.42393,                   0,             0.08563,             0.25189,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              4.1771
             0.72709,             0.32497,             0.36726,             0.21041,            0.037046,            0.008973,             0.01021,             0.00821,             0.01052,             0.90963,             0.00027,              1.1061,                0.95,             0.04914,             0.04316,             0.42653,             0.89648,              1.6462,             0.82109,                 0.2,              2.9652,                   0,             0.01768,             0.73334,             0.47799,                   0,             0.08758,             0.22529,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              4.4543
             0.73284,             0.30842,             0.35431,               0.202,            0.033935,             0.01053,            0.010297,             0.00855,             0.01037,              0.9145,             0.00029,              1.1601,                0.95,             0.05161,             0.03929,             0.39337,             0.86607,              1.5353,             0.78596,                 0.2,              3.5518,                   0,             0.01613,             0.78049,             0.37974,                   0,             0.08423,              0.2534,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.8481
             0.65739,             0.32397,             0.33906,             0.19675,            0.032512,            0.011935,           0.0095097,             0.00895,                0.01,             0.87968,              0.0003,              1.1601,             0.88545,             0.06001,             0.03795,             0.44454,             0.75843,              1.5353,             0.86067,                 0.2,              3.6541,                   0,              0.0165,             0.88321,             0.39735,                   0,             0.06871,             0.25189,                   0,                   0,                   0,                 0.5,             0.91578,                   0,                   0,              4.8108
             0.71076,             0.30249,             0.35272,             0.19974,            0.038091,            0.012418,            0.010823,             0.00867,                0.01,             0.89327,             0.00034,              1.2431,                0.95,             0.04302,             0.04386,             0.42692,             0.97004,              1.5499,             0.86897,                 0.2,              3.7744,                   0,             0.02092,             0.76988,             0.55355,                   0,             0.08049,              0.2556,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.3966
             0.64818,             0.30691,             0.30696,             0.17713,            0.033344,           0.0050139,            0.010327,             0.00903,             0.01065,              0.9145,             0.00025,              1.3478,                0.95,             0.06083,             0.03971,              0.4838,             0.73596,              1.2693,             0.80732,                 0.2,              2.2952,                   0,             0.01102,                 0.9,              0.4387,                   0,             0.07156,             0.25189,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              5.0466
             0.70417,             0.34312,             0.36697,              0.2126,            0.032935,            0.012268,            0.009348,             0.00867,             0.01064,             0.91429,             0.00031,              1.1605,                0.95,             0.05161,             0.03795,             0.39324,             0.86574,              1.5349,             0.86073,                 0.2,              3.7574,                   0,             0.01634,             0.73269,             0.43841,                   0,             0.08395,              0.2517,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.8483
             0.71619,             0.34887,             0.37718,             0.20671,            0.026068,             0.01881,           0.0085795,             0.00867,             0.01076,             0.92762,              0.0004,              1.0684,             0.85474,             0.05837,             0.02876,             0.39324,             0.86574,              1.8928,              1.0479,                 0.2,              4.1742,                   0,             0.01504,             0.77349,             0.35421,                   0,             0.10891,             0.25332,                   0,                   0,                   0,                 0.5,             0.97279,                   0,                   0,              3.8483
             0.70589,             0.33818,             0.35166,             0.19851,            0.033589,            0.011948,            0.009504,             0.00867,             0.01136,             0.90873,             0.00031,             0.97319,             0.89782,             0.04958,             0.03795,             0.36953,             0.92098,              1.4177,             0.90812,                 0.2,              3.7574,                   0,             0.01634,             0.70267,             0.43266,                   0,              0.0868,             0.26624,                   0,                   0,                   0,                 0.5,             0.99353,                   0,                   0,              3.8483
             0.69515,             0.32203,             0.35095,             0.19367,            0.036069,            0.011318,           0.0093772,             0.00849,             0.01064,             0.93112,             0.00031,              1.1005,                0.95,             0.05195,             0.04046,             0.39324,             0.88824,              1.5349,             0.86073,                 0.2,              3.6606,                   0,             0.01606,             0.65424,             0.43476,                   0,             0.07881,              0.2517,                   0,                   0,                   0,                 0.5,             0.97282,                   0,                   0,              2.9192
             0.67381,             0.34609,             0.35557,             0.19593,            0.042382,            0.012109,           0.0075877,             0.00867,             0.01078,             0.91429,             0.00037,              1.1605,             0.90899,              0.0498,             0.04827,             0.32859,             0.81223,              1.4526,             0.80823,                 0.2,              4.2743,                   0,             0.01302,             0.73269,             0.43841,                   0,             0.08713,             0.26142,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.6394
             0.70261,             0.31514,             0.35984,             0.20489,            0.037402,            0.012166,           0.0071804,             0.01141,             0.01206,             0.85636,             0.00031,              1.5936,                0.95,             0.07464,             0.04278,             0.27976,             0.95858,              1.6327,             0.97078,                 0.2,              3.4523,                   0,             0.01578,             0.82028,             0.43954,                   0,             0.08395,             0.30237,                   0,                   0,                   0,                 0.5,             0.98611,                   0,                   0,              2.6477
             0.70445,             0.33414,              0.3527,             0.20149,            0.033623,            0.012439,           0.0094779,             0.00867,             0.01055,             0.91364,             0.00031,               1.151,                0.95,              0.0519,             0.03797,             0.38951,             0.86432,              1.5399,             0.85907,                 0.2,              3.7574,                   0,             0.01626,             0.74007,             0.44007,                   0,             0.08293,              0.2517,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.8483
             0.72371,             0.32662,             0.35722,             0.20882,            0.033644,            0.017676,            0.011053,             0.00867,             0.01215,             0.91087,             0.00032,              1.1605,             0.73981,             0.04447,             0.03795,             0.43346,             0.86574,              2.0527,             0.96701,                 0.2,              3.7574,                   0,             0.01482,             0.73269,             0.41888,                   0,             0.08101,              0.2517,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.8483
             0.67721,             0.35008,             0.35753,             0.20623,             0.03504,            0.013767,             0.01028,             0.00442,             0.01064,              0.9286,             0.00032,              1.1062,                0.95,             0.04838,             0.03974,             0.39324,              1.2039,              1.7532,             0.82905,                 0.2,              3.7574,                   0,             0.01788,              0.4724,             0.42173,                   0,             0.09828,              0.2155,                   0,                   0,                   0,                 0.5,             0.71201,                   0,                   0,              4.3776
             0.68188,             0.34051,             0.35473,             0.19807,            0.035708,            0.011441,           0.0093211,             0.00866,             0.01064,             0.92862,             0.00032,              1.2127,                0.95,              0.0518,             0.03978,             0.40283,              0.8591,              1.4789,              0.8754,                 0.2,              3.5562,                   0,             0.01634,             0.78562,              0.4244,                   0,             0.08362,              0.2517,                   0,                   0,                   0,                 0.5,             0.93506,                   0,                   0,              3.8348
             0.73075,              0.3334,             0.36492,             0.21087,            0.037475,            0.012617,           0.0092213,             0.00814,             0.01064,             0.91429,             0.00026,              1.1605,                0.95,              0.0567,             0.04235,             0.40804,             0.82132,              1.7629,             0.86073,                 0.2,              3.5263,                   0,             0.01634,             0.73269,             0.39546,                   0,              0.0902,             0.26469,                   0,                   0,                   0,                 0.5,             0.90137,                   0,                   0,              3.8483
             0.68786,             0.33575,             0.35756,             0.20049,            0.033188,            0.012375,           0.0096655,             0.00922,             0.01041,             0.93963,             0.00036,              1.2014,                0.95,              0.0524,             0.03759,             0.37157,             0.99159,              1.5349,             0.88441,                 0.2,              3.6771,                   0,             0.01381,             0.65638,             0.42562,                   0,             0.08275,             0.23009,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.8483
             0.71647,             0.33421,             0.35981,             0.20484,            0.035837,            0.011486,           0.0075043,             0.01008,                0.01,             0.86669,             0.00031,              1.3393,             0.92759,             0.05364,             0.04176,             0.31718,             0.84133,              1.5349,             0.84985,                 0.2,              3.4752,                   0,              0.0197,             0.73269,              0.3855,                   0,             0.09274,             0.24242,                   0,                   0,                   0,                 0.5,             0.86036,                   0,                   0,              3.8526
             0.70588,             0.33498,             0.35719,             0.20449,            0.031018,            0.013197,           0.0097326,             0.00871,              0.0108,             0.93663,             0.00029,              1.1725,             0.92953,             0.05683,             0.03517,             0.39324,              0.9721,              1.5349,             0.85914,                 0.2,              4.1381,                   0,             0.01634,             0.78113,             0.41643,                   0,             0.08683,             0.25726,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              4.3971
             0.70062,             0.33698,             0.36465,             0.20764,            0.033427,            0.012264,            0.010229,             0.00878,             0.01058,             0.91429,             0.00031,               1.167,             0.94446,             0.05107,             0.03822,             0.39211,             0.86574,              1.5272,             0.86699,                 0.2,              3.7789,                   0,             0.01634,             0.74282,             0.43841,                   0,             0.08386,             0.25027,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.8483
             0.68269,             0.34545,             0.35934,             0.20825,            0.034581,            0.013484,            0.010195,             0.00841,             0.01064,             0.91429,             0.00031,              1.1605,                0.95,             0.04248,             0.04005,             0.43278,             0.86574,              1.7052,             0.86073,                 0.2,              3.7574,                   0,             0.01873,              0.7346,             0.42678,                   0,             0.09282,             0.27526,                   0,                   0,                   0,                 0.5,             0.97038,                   0,                   0,              5.8601
             0.73304,             0.35897,             0.36866,             0.20952,            0.033018,            0.012157,            0.009216,             0.00867,             0.01074,             0.91429,             0.00031,              1.1428,                0.95,             0.05161,             0.03795,             0.39548,             0.85987,              1.5349,             0.87301,                 0.2,              3.7146,                   0,             0.01618,             0.73269,              0.4406,                   0,             0.08323,              0.2471,                   0,                   0,                   0,                 0.5,             0.98796,                   0,                   0,              3.8049
             0.70382,             0.35551,             0.36404,              0.2044,             0.03415,            0.010113,           0.0091398,             0.00848,             0.01003,             0.91795,              0.0003,              1.1605,              0.9382,             0.04874,             0.03795,             0.40027,             0.86574,              1.5006,             0.72057,                 0.2,              3.6099,                   0,             0.01609,              0.7191,             0.48031,                   0,             0.08413,             0.24349,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.8483
             0.68782,             0.32914,             0.34931,             0.20047,            0.036463,            0.014633,           0.0092155,             0.00623,                0.01,             0.91724,             0.00032,              1.4131,                0.95,             0.04167,             0.04175,             0.36443,             0.86574,              1.7121,              1.0419,                 0.2,              3.6719,                   0,              0.0206,             0.73269,             0.44784,                   0,             0.06831,              0.2147,                   0,                   0,                   0,                 0.5,             0.99487,                   0,                   0,              2.7948
             0.71091,             0.32863,             0.35845,             0.21086,            0.034213,            0.011989,           0.0099689,             0.00877,             0.01051,             0.90977,             0.00031,              1.1623,                0.95,             0.05138,              0.0383,              0.3874,             0.86574,              1.5349,             0.83202,                 0.2,              3.7535,                   0,             0.01604,             0.74903,             0.44084,                   0,             0.08534,              0.2517,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.9839
             0.66802,             0.34407,             0.35442,             0.20149,            0.034208,            0.013466,           0.0082536,             0.00686,                0.01,             0.95243,             0.00035,              1.1569,                0.95,             0.04029,             0.03818,             0.38225,             0.79356,              1.3994,             0.86073,                 0.2,              4.1055,                   0,             0.01928,             0.80715,             0.43841,                   0,             0.08695,              0.2517,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              2.2925
             0.70424,             0.32436,             0.35362,             0.19658,            0.033545,            0.011209,            0.010319,             0.01007,             0.01103,             0.91718,             0.00031,              1.3328,             0.84694,             0.05917,             0.03808,             0.40488,              0.9862,              1.4999,             0.82423,                 0.2,              3.6298,                   0,             0.01735,             0.84036,             0.43841,                   0,             0.08395,             0.22933,                   0,                   0,                   0,                 0.5,             0.87461,                   0,                   0,              4.8328
             0.71663,             0.34526,             0.37779,             0.21768,            0.033915,            0.012415,           0.0084096,             0.00877,             0.01161,             0.91429,             0.00032,              1.2005,             0.93292,             0.04912,             0.03795,              0.3676,             0.84406,              1.5611,             0.72839,                 0.2,              4.0403,                   0,             0.01452,             0.73872,             0.44779,                   0,             0.08428,             0.27292,                   0,                   0,                   0,                 0.5,             0.77247,                   0,                   0,              3.8483
             0.67076,             0.34744,             0.36515,             0.20229,            0.030392,            0.011992,            0.010723,             0.00867,             0.01065,             0.92711,             0.00035,              1.0067,                0.95,             0.05709,             0.03382,              0.4733,             0.86443,              1.4643,              0.8745,                 0.2,              3.8811,                   0,             0.01636,                 0.9,             0.48749,                   0,             0.07454,             0.20951,                   0,                   0,                   0,                 0.5,             0.98168,                   0,                   0,              4.0822
             0.71424,             0.35951,             0.37114,             0.21587,            0.029448,            0.013212,           0.0083169,             0.00941,                0.01,             0.88396,             0.00031,               1.346,                0.95,              0.0515,             0.03379,             0.39337,             0.75216,              1.5353,              1.2609,                 0.2,              3.3142,                   0,             0.01739,              0.6494,             0.44469,                   0,             0.09065,             0.30446,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              5.4055
             0.70596,             0.32505,             0.35397,             0.20162,            0.033321,           0.0072618,            0.010425,             0.01126,             0.01219,             0.85038,             0.00047,              1.8291,             0.71197,             0.07772,             0.03614,             0.40043,              1.0995,             0.59665,              1.2503,                 0.2,              4.2413,                   0,                0.02,             0.74443,             0.40115,                   0,             0.13467,             0.24719,                   0,                   0,                   0,                 0.5,             0.82516,                   0,                   0,              3.2061
             0.70185,               0.335,             0.35103,             0.20219,            0.040948,           0.0090689,            0.010448,             0.01222,             0.01205,             0.83461,             0.00047,              1.8092,             0.85898,             0.08353,             0.04668,             0.36997,              1.2412,             0.81403,              1.2781,                 0.2,              3.6888,                   0,             0.02017,             0.71245,              0.3063,                   0,             0.14011,             0.26285,                   0,                   0,                   0,                 0.5,             0.70248,                   0,                   0,              3.9189
             0.68969,             0.32452,             0.34939,             0.20027,             0.03709,           0.0086893,           0.0083831,             0.01038,             0.01376,             0.79622,              0.0005,              1.8291,             0.75362,             0.08628,             0.04013,             0.31844,             0.88486,             0.64608,              1.1626,                 0.2,              5.0667,                   0,             0.02467,             0.59828,             0.33571,                   0,             0.12119,             0.27049,                   0,                   0,                   0,                 0.5,             0.69524,                   0,                   0,              2.9277
             0.72706,             0.32101,             0.35292,             0.20366,            0.036277,           0.0082683,           0.0097246,             0.01133,             0.01205,             0.83749,             0.00048,              1.6107,              0.9186,             0.07597,             0.03982,             0.35235,              1.0795,             0.75407,              1.2711,                 0.2,              3.8079,                   0,             0.01997,             0.71245,             0.32483,                   0,             0.13513,             0.26126,                   0,                   0,                   0,                 0.5,             0.72391,                   0,                   0,              4.5982
             0.70187,             0.34449,             0.36204,             0.20193,            0.041952,            0.010998,            0.011127,             0.01006,             0.01431,              0.8483,             0.00044,              2.4989,             0.78342,             0.08574,             0.04482,             0.43801,              1.0802,             0.73275,              1.2781,                 0.2,              5.3331,                   0,             0.01956,             0.71245,             0.33571,                   0,             0.13199,             0.25769,                   0,                   0,                   0,                 0.5,             0.94384,                   0,                   0,              4.1157
             0.72352,              0.3426,             0.36336,             0.20671,            0.026665,            0.011441,           0.0096655,             0.01138,             0.01144,             0.87504,             0.00039,              1.8121,             0.74799,             0.08302,             0.02844,             0.37795,              1.0828,             0.90476,              1.2095,                 0.2,               4.461,                   0,             0.01743,             0.68197,             0.28263,                   0,             0.13199,              0.2192,                   0,                   0,                   0,                 0.5,             0.68245,                   0,                   0,              5.0439
             0.68974,             0.35281,              0.3566,             0.20368,            0.038825,            0.010097,            0.010738,             0.00976,             0.01205,             0.86317,             0.00047,              1.8324,             0.77758,             0.08205,             0.04293,             0.40885,              1.1723,             0.79736,              1.3376,                 0.2,              4.0246,                   0,             0.01978,             0.58651,             0.33571,                   0,             0.11488,             0.26126,                   0,                   0,                   0,                 0.5,             0.69629,                   0,                   0,              3.9531
             0.73643,             0.32982,             0.36369,             0.20709,            0.037499,           0.0092145,           0.0098592,             0.01108,             0.01224,             0.82781,             0.00047,              1.7724,             0.86851,             0.09125,             0.04151,             0.35543,              1.1475,             0.76719,              1.2781,                 0.2,              4.0935,                   0,             0.02011,             0.71245,             0.36617,                   0,             0.13199,             0.28483,                   0,                   0,                   0,                 0.5,             0.73949,                   0,                   0,              3.7526
             0.50752,             0.20834,             0.18169,            0.088117,            0.048826,           0.0049733,            0.011934,             0.01126,             0.01307,             0.89893,             0.00046,              1.8859,                0.95,             0.09618,             0.05288,             0.34974,              1.2386,             0.76719,              1.6618,                 0.2,                   2,                   0,             0.02838,             0.71245,             0.33571,                   0,             0.12438,             0.27766,                   0,                   0,                   0,                 0.5,             0.65841,                   0,                   0,              3.0195
             0.71705,             0.34042,             0.36934,             0.20544,            0.037821,           0.0082092,           0.0094417,             0.00991,             0.01081,             0.83461,             0.00047,              1.8834,                0.95,             0.08205,             0.04115,             0.33435,              1.0695,             0.65162,              1.2781,                 0.2,              4.4074,                   0,             0.01956,             0.70553,             0.37684,                   0,             0.13565,             0.26126,                   0,                   0,                   0,                 0.5,             0.73883,                   0,                   0,              4.9189
              0.7454,             0.33621,             0.37048,              0.2086,            0.036434,           0.0093048,           0.0093441,             0.01128,             0.01205,             0.83419,             0.00047,              1.8156,              0.9186,             0.08164,             0.04063,             0.34974,               1.095,             0.76531,              1.2781,                 0.2,              4.0367,                   0,             0.01938,             0.71245,             0.33918,                   0,             0.13034,             0.26077,                   0,                   0,                   0,                 0.5,             0.72858,                   0,                   0,              4.1039
              0.7157,             0.31921,             0.34716,              0.1972,             0.03516,            0.014499,            0.010941,             0.01065,             0.01314,             0.90984,             0.00047,              2.3457,                0.95,             0.08205,             0.03757,             0.40887,              1.0828,             0.98482,              1.6103,                 0.2,              4.1692,                   0,             0.02589,             0.68546,             0.26505,                   0,             0.12537,             0.26119,                   0,                   0,                   0,                 0.5,             0.58488,                   0,                   0,              3.4275
             0.71252,             0.33681,             0.36131,             0.20423,            0.034491,           0.0086804,           0.0093994,             0.01128,             0.01205,             0.83526,             0.00048,              1.9102,             0.94112,               0.081,             0.03975,             0.34673,              1.0828,             0.76831,              1.2781,                 0.2,              3.9245,                   0,             0.01929,             0.71007,             0.33419,                   0,             0.13465,             0.26304,                   0,                   0,                   0,                 0.5,             0.72088,                   0,                   0,              4.0733
             0.67969,             0.32837,             0.35353,             0.20139,            0.043658,           0.0090472,           0.0094539,             0.01054,             0.01497,             0.83909,             0.00048,              2.3249,             0.90963,             0.10591,             0.04742,             0.34974,              1.1642,              0.9859,             0.88328,                 0.2,              4.0246,                   0,             0.02042,             0.69017,             0.26428,                   0,             0.13199,             0.26126,                   0,                   0,                   0,                 0.5,             0.74583,                   0,                   0,               4.338
             0.67094,             0.33296,             0.33859,             0.19325,            0.036121,           0.0087518,            0.010603,             0.01165,             0.01169,             0.82059,             0.00046,              1.7642,                0.95,             0.08242,             0.04013,             0.38006,              1.0903,             0.71214,              1.2756,                 0.2,              4.2467,                   0,             0.01958,             0.66104,             0.37614,                   0,             0.13174,             0.27763,                   0,                   0,                   0,                 0.5,             0.68251,                   0,                   0,              3.4781
             0.72794,             0.34876,             0.36877,             0.20918,            0.035861,           0.0092144,           0.0084467,             0.01105,              0.0119,             0.83698,             0.00048,              1.7991,             0.91557,             0.08499,             0.04013,             0.34362,              1.0828,             0.76719,              1.2767,                 0.2,              4.0298,                   0,             0.01947,             0.72053,             0.33167,                   0,             0.13199,             0.25701,                   0,                   0,                   0,                 0.5,             0.74041,                   0,                   0,              4.0118
             0.71307,              0.3248,             0.35906,             0.20524,            0.034767,           0.0091087,            0.009262,             0.01121,             0.01194,             0.83585,             0.00047,              1.7735,             0.93026,             0.08097,             0.04068,              0.3533,              1.0764,              0.7805,              1.2781,                 0.2,              4.0168,                   0,             0.01956,             0.71133,             0.33571,                   0,             0.13015,             0.26112,                   0,                   0,                   0,                 0.5,             0.72947,                   0,                   0,              4.0733
             0.68215,              0.3412,             0.34963,             0.19598,            0.035522,           0.0081176,            0.012422,             0.01126,             0.01505,             0.83461,             0.00037,              1.9191,             0.63583,             0.11114,             0.04013,              0.4258,              1.1864,              0.9161,              1.3042,                 0.2,              3.1845,                   0,             0.02101,             0.63289,             0.33571,                   0,             0.11569,             0.26126,                   0,                   0,                   0,                 0.5,             0.59672,                   0,                   0,              5.1208
             0.66795,             0.35599,             0.36262,             0.20415,            0.035492,           0.0089938,           0.0095893,             0.01251,             0.01205,             0.86856,             0.00042,              1.6907,                0.95,             0.08698,             0.03943,             0.34974,              1.1562,             0.73671,              1.2472,                 0.2,              4.2351,                   0,             0.01956,             0.58233,             0.32652,                   0,             0.12343,             0.27497,                   0,                   0,                   0,                 0.5,             0.67989,                   0,                   0,              6.1941
             0.71442,             0.34059,             0.36672,             0.20677,            0.035992,           0.0091347,           0.0094846,             0.01122,             0.01267,             0.83461,             0.00046,              1.8291,             0.92096,             0.08045,             0.03988,             0.34981,               1.061,             0.75158,              1.2781,                 0.2,              4.0246,                   0,             0.01935,             0.68646,             0.32743,                   0,             0.13014,              0.2664,                   0,                   0,                   0,                 0.5,             0.72966,                   0,                   0,              3.8889
             0.69893,              0.3427,              0.3546,             0.20472,            0.036652,           0.0087553,           0.0090012,             0.01175,             0.01153,             0.84914,             0.00047,              1.6847,             0.93046,             0.08426,             0.04013,             0.34974,              1.0016,             0.73861,              1.2468,                 0.2,              4.0246,                   0,             0.01829,              0.6928,             0.32228,                   0,             0.12403,             0.26645,                   0,                   0,                   0,                 0.5,             0.72669,                   0,                   0,              3.8275
             0.69663,               0.329,             0.34146,             0.19251,            0.033887,           0.0066239,           0.0087647,             0.01119,             0.01299,             0.80311,             0.00053,              1.8291,                0.95,             0.08426,             0.03742,             0.31902,              1.0828,              0.7487,              1.2781,                 0.2,              3.1525,                   0,             0.01825,             0.73997,             0.35668,                   0,             0.13199,             0.26887,                   0,                   0,                   0,                 0.5,             0.67573,                   0,                   0,              2.6365
             0.72035,             0.33801,             0.36566,             0.20724,            0.037034,           0.0095464,            0.009199,              0.0138,             0.01054,             0.83461,             0.00034,              1.8291,                0.95,             0.08348,             0.04003,              0.3333,              1.0828,             0.94136,             0.94779,                 0.2,              4.3601,                   0,             0.01415,             0.82209,             0.35077,                   0,              0.1283,             0.26126,                   0,                   0,                   0,                 0.5,             0.81011,                   0,                   0,              2.8678
             0.67609,             0.33538,              0.3505,             0.19491,            0.036964,           0.0085692,           0.0098743,             0.01269,             0.01205,             0.85594,             0.00047,              1.8963,                0.95,             0.08193,             0.04129,             0.34056,              1.1909,             0.73818,              1.2809,                 0.2,              4.0189,                   0,             0.01932,             0.73006,             0.34896,                   0,             0.12451,             0.27041,                   0,                   0,                   0,                 0.5,             0.75967,                   0,                   0,              3.0202
             0.67773,             0.33733,             0.34451,             0.19707,            0.030892,           0.0088311,           0.0074531,             0.01237,             0.01446,             0.80967,             0.00047,              1.8291,                0.95,              0.0981,             0.03429,             0.25402,              1.0347,             0.76719,              1.2781,                 0.2,              4.0776,                   0,             0.02384,             0.59282,             0.29755,                   0,             0.11696,             0.29221,                   0,                   0,                   0,                 0.5,             0.72966,                   0,                   0,              5.9865
             0.69544,             0.34805,             0.35126,             0.20225,            0.036174,           0.0094572,           0.0099074,             0.01106,             0.01209,             0.83777,             0.00048,              1.7408,                0.95,             0.08049,             0.04094,             0.36414,              1.0828,             0.78368,              1.3952,                 0.2,              4.0117,                   0,             0.01988,             0.73409,              0.3346,                   0,             0.13338,             0.26389,                   0,                   0,                   0,                 0.5,             0.72966,                   0,                   0,              3.4958
             0.65726,             0.32836,             0.33282,             0.18406,            0.026782,           0.0062283,            0.009652,             0.01215,             0.01205,             0.92643,             0.00066,              1.8291,                0.95,             0.08205,             0.02926,             0.34974,              1.1921,             0.74501,             0.89927,                 0.2,              3.5649,                   0,             0.02341,             0.71245,             0.39423,                   0,             0.15561,             0.26126,                   0,                   0,                   0,                 0.5,             0.68189,                   0,                   0,              3.9918
             0.68814,             0.33804,             0.36624,             0.20844,            0.036925,           0.0087176,            0.010379,             0.01126,             0.01086,             0.80008,             0.00043,              1.7348,              0.9186,             0.07822,             0.04013,               0.379,              1.1732,             0.78544,              1.0069,                 0.2,              4.4316,                   0,             0.01917,             0.76978,              0.2791,                   0,              0.1446,             0.28067,                   0,                   0,                   0,                 0.5,             0.72966,                   0,                   0,              4.4268
             0.72969,             0.35584,             0.37303,             0.21303,            0.037786,            0.008678,            0.007961,             0.01063,             0.01186,              0.8499,             0.00044,              1.9085,             0.83807,             0.07866,             0.04196,             0.30833,              1.0303,             0.73985,              1.2467,                 0.2,              4.0914,                   0,             0.01961,             0.70791,             0.35309,                   0,             0.12181,             0.27347,                   0,                   0,                   0,                 0.5,             0.73704,                   0,                   0,               3.542
