               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   1,            0.051535,            0.016666,            0.016206,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010589,            0.010589,            0.010589
                   2,             0.04836,            0.015811,            0.013425,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010589,            0.010589,            0.010589
                   3,            0.045344,            0.015163,            0.012425,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0094271,           0.0094271,           0.0094271
                   4,            0.042707,            0.014733,             0.01141,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082656,           0.0082656,           0.0082656
                   5,            0.040998,            0.014423,            0.010265,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071042,           0.0071042,           0.0071042
                   6,            0.039382,            0.014202,           0.0098689,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059427,           0.0059427,           0.0059427
                   7,            0.038311,            0.014013,           0.0090603,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047813,           0.0047813,           0.0047813
                   8,            0.036496,            0.013652,           0.0083806,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036198,           0.0036198,           0.0036198
                   9,            0.035307,            0.013368,           0.0079125,             0.69893,              0.3427,              0.3546,             0.20472,            0.036652,           0.0087553,           0.0090012,           0.0024584,           0.0024584,           0.0024584
                   0,            0.057168,            0.014914,             0.02232,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061122,           0.0061122,            0.044348
                   1,            0.047453,            0.013436,            0.016152,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010086,            0.010086,            0.010086
                   2,            0.044908,            0.012416,            0.013533,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010086,            0.010086,            0.010086
                   3,             0.04217,            0.011867,            0.011959,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0089811,           0.0089811,           0.0089811
                   4,             0.04008,              0.0113,            0.010904,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078766,           0.0078766,           0.0078766
                   5,            0.038722,            0.011237,            0.010304,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067721,           0.0067721,           0.0067721
                   6,            0.037178,            0.010991,           0.0096134,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056677,           0.0056677,           0.0056677
                   7,            0.036024,            0.011001,            0.009118,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045632,           0.0045632,           0.0045632
                   8,            0.034354,            0.010652,           0.0084825,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034588,           0.0034588,           0.0034588
                   9,            0.033364,            0.010576,           0.0079537,             0.69663,               0.329,             0.34146,             0.19251,            0.033887,           0.0066239,           0.0087647,           0.0023543,           0.0023543,           0.0023543
                   0,            0.062614,            0.020634,            0.022758,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075378,           0.0075378,            0.045419
                   1,             0.05227,            0.018596,            0.015549,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012435,            0.012435,            0.012435
                   2,            0.049689,            0.017326,            0.013448,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012435,            0.012435,            0.012435
                   3,            0.046323,            0.017279,            0.012202,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011069,            0.011069,            0.011069
                   4,            0.044152,            0.016867,            0.011048,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097036,           0.0097036,           0.0097036
                   5,            0.042126,            0.016448,            0.010374,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083382,           0.0083382,           0.0083382
                   6,            0.040505,            0.016227,           0.0098099,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069727,           0.0069727,           0.0069727
                   7,            0.039199,             0.01611,           0.0092472,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056073,           0.0056073,           0.0056073
                   8,            0.037644,            0.015662,           0.0085978,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042418,           0.0042418,           0.0042418
                   9,            0.036604,            0.015306,            0.007798,             0.72035,             0.33801,             0.36566,             0.20724,            0.037034,           0.0095464,            0.009199,           0.0028764,           0.0028764,           0.0028764
                   0,            0.063577,            0.019009,            0.024786,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066867,           0.0066867,            0.045446
                   1,            0.053695,            0.016967,             0.01707,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011436,            0.011436,            0.011436
                   2,            0.050889,            0.016094,            0.015146,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011436,            0.011436,            0.011436
                   3,            0.047645,            0.015787,            0.013283,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010183,            0.010183,            0.010183
                   4,            0.044769,            0.015373,            0.012568,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0089289,           0.0089289,           0.0089289
                   5,            0.042634,            0.015082,            0.011345,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076752,           0.0076752,           0.0076752
                   6,            0.041278,            0.014855,            0.010373,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064215,           0.0064215,           0.0064215
                   7,            0.039834,            0.014609,           0.0098358,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051677,           0.0051677,           0.0051677
                   8,            0.038171,            0.014256,           0.0090634,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003914,            0.003914,            0.003914
                   9,            0.036666,            0.014036,           0.0086041,             0.67609,             0.33538,              0.3505,             0.19491,            0.036964,           0.0085692,           0.0098743,           0.0026603,           0.0026603,           0.0026603
                   0,            0.054117,            0.019869,            0.018747,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067567,           0.0067567,            0.051273
                   1,            0.043504,            0.017139,            0.013663,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011151,            0.011151,            0.011151
                   2,            0.041282,            0.016278,            0.010915,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011151,            0.011151,            0.011151
                   3,            0.038472,            0.015565,           0.0094076,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0099318,           0.0099318,           0.0099318
                   4,            0.036664,            0.015292,           0.0087177,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087127,           0.0087127,           0.0087127
                   5,            0.034952,            0.014751,           0.0079501,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074935,           0.0074935,           0.0074935
                   6,            0.033433,            0.014513,           0.0076081,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062744,           0.0062744,           0.0062744
                   7,            0.032417,            0.014257,           0.0071255,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050553,           0.0050553,           0.0050553
                   8,            0.031067,            0.013805,           0.0065701,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038362,           0.0038362,           0.0038362
                   9,            0.030399,            0.013789,           0.0063642,             0.67773,             0.33733,             0.34451,             0.19707,            0.030892,           0.0088311,           0.0074531,           0.0026171,           0.0026171,           0.0026171
                   0,            0.063209,            0.021243,            0.024899,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063459,           0.0063459,            0.040653
                   1,            0.053098,            0.019236,            0.017385,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0099674,           0.0099674,           0.0099674
                   2,             0.04971,            0.017783,            0.014911,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0099674,           0.0099674,           0.0099674
                   3,            0.046268,            0.017477,            0.013037,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088747,           0.0088747,           0.0088747
                   4,            0.044032,            0.016978,            0.012446,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077821,           0.0077821,           0.0077821
                   5,            0.042348,            0.016556,             0.01123,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066895,           0.0066895,           0.0066895
                   6,             0.04068,             0.01656,            0.010693,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055969,           0.0055969,           0.0055969
                   7,            0.038921,             0.01622,           0.0098291,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045042,           0.0045042,           0.0045042
                   8,            0.037608,            0.016013,           0.0088372,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034116,           0.0034116,           0.0034116
                   9,            0.036347,            0.015226,           0.0088203,             0.69544,             0.34805,             0.35126,             0.20225,            0.036174,           0.0094572,           0.0099074,            0.002319,            0.002319,            0.002319
                   0,            0.045271,            0.013199,            0.024869,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066366,           0.0066366,            0.043869
                   1,            0.037395,            0.011543,            0.016983,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01095,             0.01095,             0.01095
                   2,            0.035492,            0.011102,            0.015847,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01095,             0.01095,             0.01095
                   3,            0.033301,             0.01076,            0.013657,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097493,           0.0097493,           0.0097493
                   4,            0.031836,            0.010581,            0.012987,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085489,           0.0085489,           0.0085489
                   5,            0.030607,            0.010173,            0.011935,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073486,           0.0073486,           0.0073486
                   6,            0.029486,            0.010126,            0.011248,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061482,           0.0061482,           0.0061482
                   7,            0.028487,           0.0098632,            0.010504,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049478,           0.0049478,           0.0049478
                   8,            0.027291,            0.009803,           0.0097089,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037475,           0.0037475,           0.0037475
                   9,            0.026481,           0.0095076,           0.0088169,             0.65726,             0.32836,             0.33282,             0.18406,            0.026782,           0.0062283,            0.009652,           0.0025471,           0.0025471,           0.0025471
                   0,            0.065666,            0.018174,            0.028433,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064852,           0.0064852,            0.039654
                   1,            0.053089,              0.0164,            0.018972,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010146,            0.010146,            0.010146
                   2,            0.049887,            0.015495,            0.015975,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010146,            0.010146,            0.010146
                   3,            0.046277,            0.014854,            0.014459,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0090325,           0.0090325,           0.0090325
                   4,            0.044253,            0.014716,            0.013109,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079187,           0.0079187,           0.0079187
                   5,             0.04229,            0.014241,            0.011858,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068049,           0.0068049,           0.0068049
                   6,            0.041006,            0.013901,             0.01168,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056911,           0.0056911,           0.0056911
                   7,             0.03934,            0.013862,            0.010527,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045774,           0.0045774,           0.0045774
                   8,             0.03777,            0.013739,           0.0096114,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034636,           0.0034636,           0.0034636
                   9,             0.03663,            0.013442,           0.0092873,             0.68814,             0.33804,             0.36624,             0.20844,            0.036925,           0.0087176,            0.010379,           0.0023498,           0.0023498,           0.0023498
                   0,            0.071521,            0.019355,            0.023445,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055626,           0.0055626,            0.043061
                   1,            0.055267,              0.0172,            0.016759,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0095796,           0.0095796,           0.0095796
                   2,             0.05219,            0.015895,            0.013248,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0095796,           0.0095796,           0.0095796
                   3,            0.048089,            0.015242,            0.011662,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085292,           0.0085292,           0.0085292
                   4,            0.045479,            0.014834,            0.010523,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074788,           0.0074788,           0.0074788
                   5,            0.043636,            0.014504,           0.0096427,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064284,           0.0064284,           0.0064284
                   6,            0.042125,            0.014361,           0.0093838,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005378,            0.005378,            0.005378
                   7,             0.04077,            0.013935,           0.0085745,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043276,           0.0043276,           0.0043276
                   8,            0.039127,            0.013741,           0.0077008,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032773,           0.0032773,           0.0032773
                   9,            0.037932,             0.01355,           0.0075545,             0.72969,             0.35584,             0.37303,             0.21303,            0.037786,            0.008678,            0.007961,           0.0022269,           0.0022269,           0.0022269
                   0,            0.062973,            0.019059,            0.025084,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062597,           0.0062597,            0.044082
                   1,            0.051166,            0.017303,            0.017336,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010328,            0.010328,            0.010328
                   2,            0.048358,              0.0162,            0.014281,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010328,            0.010328,            0.010328
                   3,            0.044628,            0.015575,              0.0132,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091957,           0.0091957,           0.0091957
                   4,             0.04239,            0.015283,            0.011902,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080635,           0.0080635,           0.0080635
                   5,            0.040689,            0.014853,             0.01082,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069313,           0.0069313,           0.0069313
                   6,            0.039079,            0.014456,            0.010608,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057992,           0.0057992,           0.0057992
                   7,            0.037352,            0.014361,           0.0093536,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004667,            0.004667,            0.004667
                   8,            0.036038,            0.014166,           0.0087167,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035348,           0.0035348,           0.0035348
                   9,            0.034744,            0.013787,             0.00834,             0.71961,             0.33169,             0.36014,             0.20723,            0.034871,           0.0086404,           0.0095307,           0.0024027,           0.0024027,           0.0024027
                   0,            0.065296,            0.018742,            0.023345,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068015,           0.0068015,            0.044211
                   1,            0.053732,            0.016998,            0.016233,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011095,            0.011095,            0.011095
                   2,            0.050802,            0.016045,            0.013732,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011095,            0.011095,            0.011095
                   3,            0.047085,            0.015372,            0.012507,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0098793,           0.0098793,           0.0098793
                   4,             0.04483,            0.015173,            0.011184,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008664,            0.008664,            0.008664
                   5,            0.042911,            0.014715,            0.010237,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074486,           0.0074486,           0.0074486
                   6,            0.041573,            0.014424,            0.010269,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062333,           0.0062333,           0.0062333
                   7,            0.039895,            0.014268,           0.0091183,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050179,           0.0050179,           0.0050179
                   8,            0.038201,            0.014106,           0.0082501,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038026,           0.0038026,           0.0038026
                   9,            0.036733,            0.013709,           0.0079431,             0.67668,             0.33833,             0.35225,             0.20301,            0.036892,            0.008741,           0.0091157,           0.0025873,           0.0025873,           0.0025873
                   0,            0.075478,            0.014537,            0.027568,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061067,           0.0061067,            0.032453
                   1,            0.061998,            0.012988,            0.019212,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010073,            0.010073,            0.010073
                   2,            0.058941,             0.01227,            0.016651,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010073,            0.010073,            0.010073
                   3,            0.055084,            0.011825,            0.014564,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0089664,           0.0089664,           0.0089664
                   4,             0.05208,            0.011444,            0.013423,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078595,           0.0078595,           0.0078595
                   5,            0.050339,            0.011012,            0.012125,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067527,           0.0067527,           0.0067527
                   6,            0.048164,            0.010856,            0.011467,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056459,           0.0056459,           0.0056459
                   7,            0.046359,            0.010664,            0.010143,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045391,           0.0045391,           0.0045391
                   8,            0.044384,            0.010658,           0.0096663,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034323,           0.0034323,           0.0034323
                   9,            0.043118,            0.010527,           0.0095163,             0.67376,             0.34004,             0.33076,             0.18502,            0.043627,            0.006764,            0.010963,           0.0023254,           0.0023254,           0.0023254
                   0,            0.061919,            0.018089,            0.020287,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049915,           0.0049915,            0.045165
                   1,             0.04944,            0.016074,            0.014678,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088136,           0.0088136,           0.0088136
                   2,            0.046772,            0.015084,            0.011744,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088136,           0.0088136,           0.0088136
                   3,            0.044025,            0.014384,            0.010296,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078472,           0.0078472,           0.0078472
                   4,            0.041503,             0.01411,           0.0095191,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068808,           0.0068808,           0.0068808
                   5,            0.039644,            0.013609,           0.0086284,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059144,           0.0059144,           0.0059144
                   6,             0.03846,            0.013684,           0.0082545,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004948,            0.004948,            0.004948
                   7,            0.037366,            0.013536,           0.0074544,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039817,           0.0039817,           0.0039817
                   8,            0.035825,            0.013229,            0.007104,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030153,           0.0030153,           0.0030153
                   9,            0.034496,              0.0131,           0.0069886,             0.72561,             0.34315,             0.35782,             0.20664,            0.034722,           0.0085925,           0.0072539,           0.0020489,           0.0020489,           0.0020489
                   0,            0.066463,            0.020405,            0.025349,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053102,           0.0053102,            0.046397
                   1,            0.052103,            0.017945,            0.016613,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085628,           0.0085628,           0.0085628
                   2,            0.048292,            0.017017,            0.014317,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085628,           0.0085628,           0.0085628
                   3,             0.04494,            0.016374,            0.012407,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076256,           0.0076256,           0.0076256
                   4,            0.042547,            0.015866,            0.011378,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066883,           0.0066883,           0.0066883
                   5,            0.040487,            0.015416,            0.010313,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057511,           0.0057511,           0.0057511
                   6,            0.039075,            0.015467,           0.0098637,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048139,           0.0048139,           0.0048139
                   7,            0.037732,            0.015152,           0.0093412,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038767,           0.0038767,           0.0038767
                   8,            0.036026,            0.014637,           0.0083176,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029394,           0.0029394,           0.0029394
                   9,             0.03521,            0.014571,           0.0080948,               0.716,              0.3234,             0.35684,             0.20083,            0.035926,           0.0093156,           0.0090206,           0.0020022,           0.0020022,           0.0020022
                   0,            0.072137,            0.027962,            0.018969,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058219,           0.0058219,            0.050611
                   1,            0.058364,            0.024342,            0.014083,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010148,            0.010148,            0.010148
                   2,            0.055755,            0.023394,            0.011467,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010148,            0.010148,            0.010148
                   3,            0.052143,            0.022766,            0.010351,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0090351,           0.0090351,           0.0090351
                   4,            0.049557,            0.022039,           0.0092967,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079227,           0.0079227,           0.0079227
                   5,             0.04714,            0.021892,           0.0086227,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068102,           0.0068102,           0.0068102
                   6,            0.045512,             0.02121,           0.0080854,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056978,           0.0056978,           0.0056978
                   7,            0.043924,            0.020845,           0.0076414,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045853,           0.0045853,           0.0045853
                   8,            0.042283,            0.020299,           0.0071201,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034729,           0.0034729,           0.0034729
                   9,            0.041237,            0.020098,           0.0068475,             0.70815,             0.33794,             0.35467,             0.20266,            0.041479,            0.012607,           0.0067955,           0.0023605,           0.0023605,           0.0023605
                   0,            0.067809,            0.025276,             0.02115,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075369,           0.0075369,              0.0398
                   1,            0.056807,            0.022765,             0.01486,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012428,            0.012428,            0.012428
                   2,            0.053557,            0.021723,            0.012287,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012428,            0.012428,            0.012428
                   3,             0.04966,            0.021094,             0.01086,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011065,            0.011065,            0.011065
                   4,            0.046688,            0.020631,            0.010144,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009703,            0.009703,            0.009703
