               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  64,            0.035262,            0.015083,           0.0061609,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045911,           0.0045911,           0.0045911
                  65,             0.03486,             0.01515,           0.0056674,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044705,           0.0044705,           0.0044705
                  66,            0.034742,            0.014757,           0.0059437,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043499,           0.0043499,           0.0043499
                  67,            0.034589,            0.015075,           0.0054663,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042292,           0.0042292,           0.0042292
                  68,            0.034467,            0.014931,           0.0054497,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041086,           0.0041086,           0.0041086
                  69,            0.034555,             0.01497,           0.0053647,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003988,            0.003988,            0.003988
                  70,            0.034053,            0.014716,           0.0055307,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038674,           0.0038674,           0.0038674
                  71,            0.033824,            0.014629,           0.0051104,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037468,           0.0037468,           0.0037468
                  72,            0.033935,            0.014543,           0.0053077,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036261,           0.0036261,           0.0036261
                  73,            0.033477,            0.014757,           0.0051348,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035055,           0.0035055,           0.0035055
                  74,            0.033357,            0.014457,           0.0057475,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033849,           0.0033849,           0.0033849
                  75,            0.032893,             0.01438,           0.0048481,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032643,           0.0032643,           0.0032643
                  76,            0.032763,            0.014472,           0.0048805,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031437,           0.0031437,           0.0031437
                  77,            0.032631,            0.014277,           0.0047532,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030231,           0.0030231,           0.0030231
                  78,            0.032525,            0.014354,           0.0045268,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029024,           0.0029024,           0.0029024
                  79,            0.032494,             0.01415,           0.0044938,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027818,           0.0027818,           0.0027818
                  80,            0.032324,            0.014031,           0.0044655,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026612,           0.0026612,           0.0026612
                  81,            0.031773,            0.014094,           0.0043708,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025406,           0.0025406,           0.0025406
                  82,            0.031877,            0.013831,           0.0043156,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00242,             0.00242,             0.00242
                  83,            0.031508,             0.01387,           0.0041755,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022994,           0.0022994,           0.0022994
                  84,            0.031489,            0.013775,           0.0042154,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021787,           0.0021787,           0.0021787
                  85,            0.031281,            0.013741,           0.0038802,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020581,           0.0020581,           0.0020581
                  86,            0.031039,            0.013886,           0.0042415,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019375,           0.0019375,           0.0019375
                  87,            0.031001,            0.013712,           0.0045313,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018169,           0.0018169,           0.0018169
                  88,            0.031014,            0.013476,           0.0039339,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016963,           0.0016963,           0.0016963
                  89,            0.030687,             0.01339,           0.0037742,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015757,           0.0015757,           0.0015757
                  90,            0.030324,            0.013328,           0.0038254,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001455,            0.001455,            0.001455
                  91,            0.030025,            0.013211,           0.0037133,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013344,           0.0013344,           0.0013344
                  92,            0.030266,            0.013416,            0.003657,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012138,           0.0012138,           0.0012138
                  93,            0.029869,            0.013289,           0.0035932,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010932,           0.0010932,           0.0010932
                  94,            0.029978,            0.013211,           0.0038333,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00097256,          0.00097256,          0.00097256
                  95,            0.029668,            0.013042,           0.0032414,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00085194,          0.00085194,          0.00085194
                  96,            0.029503,            0.013034,           0.0033268,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00073133,          0.00073133,          0.00073133
                  97,            0.029511,             0.01317,           0.0031355,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00061071,          0.00061071,          0.00061071
                  98,            0.029011,            0.012785,           0.0031493,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049009,          0.00049009,          0.00049009
                  99,            0.029059,            0.012861,           0.0034356,             0.71149,             0.40623,             0.43971,             0.26847,            0.036524,           0.0091249,            0.015846,          0.00036947,          0.00036947,          0.00036947
                   0,            0.086099,             0.02351,            0.036743,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054994,           0.0054994,             0.07752
                   1,            0.070034,            0.021145,            0.024329,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010896,            0.010896,            0.028827
                   2,            0.068018,            0.020549,            0.023418,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012576,            0.012576,            0.012576
                   3,             0.06501,            0.020346,            0.021978,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012576,            0.012576,            0.012576
                   4,            0.062859,            0.019682,            0.020672,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012449,            0.012449,            0.012449
                   5,            0.060919,            0.019317,            0.019186,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012322,            0.012322,            0.012322
                   6,            0.058991,            0.019423,            0.018224,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012195,            0.012195,            0.012195
                   7,            0.058652,            0.018994,            0.018029,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.012068,            0.012068,            0.012068
                   8,            0.057129,            0.019347,            0.016861,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011941,            0.011941,            0.011941
                   9,            0.056245,            0.018687,            0.016786,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011814,            0.011814,            0.011814
                  10,             0.05552,            0.018546,            0.015954,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011687,            0.011687,            0.011687
                  11,            0.054553,            0.018713,            0.015403,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01156,             0.01156,             0.01156
                  12,            0.054139,            0.018412,            0.015004,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011433,            0.011433,            0.011433
                  13,            0.053899,            0.018414,            0.014837,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011306,            0.011306,            0.011306
                  14,            0.052831,            0.018114,            0.014526,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011179,            0.011179,            0.011179
                  15,            0.052798,            0.017846,            0.013894,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.011052,            0.011052,            0.011052
                  16,            0.052167,             0.01804,            0.013719,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010925,            0.010925,            0.010925
                  17,            0.051655,            0.018057,            0.013515,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010798,            0.010798,            0.010798
                  18,            0.051199,            0.017754,             0.01333,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010671,            0.010671,            0.010671
                  19,            0.050944,             0.01787,             0.01303,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010544,            0.010544,            0.010544
                  20,            0.050496,            0.017737,             0.01279,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010417,            0.010417,            0.010417
                  21,            0.050231,            0.017525,             0.01239,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01029,             0.01029,             0.01029
                  22,            0.049566,             0.01743,            0.011868,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010163,            0.010163,            0.010163
                  23,            0.049693,            0.017413,            0.012271,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.010036,            0.010036,            0.010036
                  24,            0.049407,             0.01755,             0.01132,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0099086,           0.0099086,           0.0099086
                  25,            0.048831,            0.017295,             0.01145,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0097816,           0.0097816,           0.0097816
                  26,            0.048174,            0.017222,            0.011165,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0096546,           0.0096546,           0.0096546
                  27,            0.047547,            0.017069,            0.010655,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0095276,           0.0095276,           0.0095276
                  28,            0.047835,            0.017006,            0.010513,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0094005,           0.0094005,           0.0094005
                  29,            0.047668,            0.017071,            0.010764,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0092735,           0.0092735,           0.0092735
                  30,             0.04748,             0.01709,             0.01038,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091465,           0.0091465,           0.0091465
                  31,            0.047381,            0.017148,            0.010232,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0090195,           0.0090195,           0.0090195
                  32,            0.047039,            0.016888,            0.010024,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0088925,           0.0088925,           0.0088925
                  33,            0.046803,            0.016761,           0.0098768,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087655,           0.0087655,           0.0087655
                  34,             0.04676,            0.016813,           0.0097611,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0086384,           0.0086384,           0.0086384
                  35,            0.046024,            0.016604,           0.0095416,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085114,           0.0085114,           0.0085114
                  36,            0.045684,            0.016537,           0.0091781,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083844,           0.0083844,           0.0083844
                  37,             0.04557,            0.016333,           0.0088004,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082574,           0.0082574,           0.0082574
                  38,            0.045705,            0.016608,           0.0090376,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081304,           0.0081304,           0.0081304
                  39,            0.045554,             0.01627,           0.0089188,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080034,           0.0080034,           0.0080034
                  40,            0.044952,            0.016371,           0.0084667,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078763,           0.0078763,           0.0078763
                  41,            0.044634,            0.016242,           0.0087148,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077493,           0.0077493,           0.0077493
                  42,            0.044576,            0.016019,           0.0083948,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076223,           0.0076223,           0.0076223
                  43,            0.044331,            0.016256,           0.0079366,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074953,           0.0074953,           0.0074953
                  44,            0.043835,             0.01621,           0.0079895,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073683,           0.0073683,           0.0073683
                  45,            0.044674,            0.016134,           0.0084502,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072413,           0.0072413,           0.0072413
                  46,            0.043853,            0.016123,           0.0078337,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071142,           0.0071142,           0.0071142
                  47,            0.042879,            0.016023,           0.0072437,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069872,           0.0069872,           0.0069872
                  48,            0.043307,            0.015606,           0.0076732,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068602,           0.0068602,           0.0068602
                  49,            0.043206,            0.015675,           0.0074056,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067332,           0.0067332,           0.0067332
                  50,             0.04261,            0.015611,           0.0070322,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066062,           0.0066062,           0.0066062
                  51,            0.042434,            0.015819,           0.0071825,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064791,           0.0064791,           0.0064791
                  52,            0.042449,            0.015655,           0.0069015,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063521,           0.0063521,           0.0063521
                  53,            0.042376,            0.015587,           0.0068367,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062251,           0.0062251,           0.0062251
                  54,               0.042,            0.015535,           0.0072346,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060981,           0.0060981,           0.0060981
                  55,             0.04156,            0.015559,            0.006672,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059711,           0.0059711,           0.0059711
                  56,            0.041598,            0.015352,            0.006631,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058441,           0.0058441,           0.0058441
                  57,            0.041436,            0.015248,           0.0061181,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005717,            0.005717,            0.005717
                  58,            0.041307,            0.015238,           0.0065112,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00559,             0.00559,             0.00559
                  59,            0.040924,            0.015298,           0.0061056,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005463,            0.005463,            0.005463
                  60,            0.041038,            0.015145,           0.0062557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005336,            0.005336,            0.005336
                  61,             0.04036,            0.014877,           0.0055315,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005209,            0.005209,            0.005209
                  62,            0.040226,            0.014859,           0.0057787,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005082,            0.005082,            0.005082
                  63,            0.040171,            0.014654,           0.0059561,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049549,           0.0049549,           0.0049549
                  64,            0.039646,            0.015004,           0.0057361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048279,           0.0048279,           0.0048279
                  65,            0.039467,            0.014803,           0.0052694,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047009,           0.0047009,           0.0047009
                  66,            0.039623,            0.014718,           0.0054714,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045739,           0.0045739,           0.0045739
                  67,            0.039213,            0.014629,           0.0050244,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044469,           0.0044469,           0.0044469
                  68,            0.038955,            0.014469,           0.0050953,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043199,           0.0043199,           0.0043199
                  69,            0.038583,            0.014554,           0.0053952,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041928,           0.0041928,           0.0041928
                  70,            0.038578,            0.014498,           0.0048026,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040658,           0.0040658,           0.0040658
                  71,            0.038504,            0.014427,           0.0049933,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039388,           0.0039388,           0.0039388
                  72,            0.038358,            0.014337,           0.0047775,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038118,           0.0038118,           0.0038118
                  73,            0.037869,            0.014218,           0.0045479,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036848,           0.0036848,           0.0036848
                  74,            0.038005,            0.014192,           0.0049898,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035578,           0.0035578,           0.0035578
                  75,            0.037399,            0.014113,           0.0048183,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034307,           0.0034307,           0.0034307
                  76,            0.037604,            0.013938,             0.00425,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033037,           0.0033037,           0.0033037
                  77,            0.037357,            0.013984,           0.0044303,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031767,           0.0031767,           0.0031767
                  78,            0.036865,            0.013988,           0.0043331,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030497,           0.0030497,           0.0030497
                  79,            0.036702,            0.013808,           0.0044552,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029227,           0.0029227,           0.0029227
                  80,            0.036452,            0.013973,           0.0043259,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027957,           0.0027957,           0.0027957
                  81,            0.036405,            0.013876,           0.0041515,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026686,           0.0026686,           0.0026686
                  82,             0.03651,            0.013981,           0.0041297,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025416,           0.0025416,           0.0025416
                  83,            0.035991,             0.01367,           0.0040098,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024146,           0.0024146,           0.0024146
                  84,            0.035665,            0.013478,           0.0039408,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022876,           0.0022876,           0.0022876
                  85,            0.035709,             0.01377,           0.0036699,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021606,           0.0021606,           0.0021606
                  86,            0.035211,            0.013409,             0.00387,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020336,           0.0020336,           0.0020336
                  87,            0.035432,            0.013446,           0.0040039,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019065,           0.0019065,           0.0019065
                  88,            0.035237,            0.013497,           0.0038482,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017795,           0.0017795,           0.0017795
                  89,            0.034672,            0.013103,           0.0036704,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016525,           0.0016525,           0.0016525
                  90,            0.034588,            0.013204,            0.003598,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015255,           0.0015255,           0.0015255
                  91,            0.034362,            0.013231,           0.0034909,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013985,           0.0013985,           0.0013985
                  92,            0.034075,            0.012887,           0.0032604,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012715,           0.0012715,           0.0012715
                  93,             0.03412,            0.013058,           0.0032458,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0011444,           0.0011444,           0.0011444
                  94,            0.033638,            0.013111,           0.0035377,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010174,           0.0010174,           0.0010174
                  95,             0.03386,            0.012879,           0.0033291,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008904,           0.0008904,           0.0008904
                  96,             0.03346,            0.013063,           0.0031437,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00076339,          0.00076339,          0.00076339
                  97,            0.033345,            0.012658,           0.0028942,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00063637,          0.00063637,          0.00063637
                  98,            0.033086,            0.012932,           0.0031665,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00050935,          0.00050935,          0.00050935
                  99,            0.033122,             0.01306,           0.0032091,             0.60617,             0.40237,             0.42666,             0.26629,            0.043222,           0.0094649,            0.015168,          0.00038233,          0.00038233,          0.00038233
                   0,            0.087282,            0.018398,            0.041613,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044002,           0.0044002,            0.074084
                   1,            0.070572,            0.016347,            0.028752,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087182,           0.0087182,            0.021974
                   2,            0.069114,            0.015862,            0.026886,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0096456,           0.0096456,           0.0096456
                   3,            0.065297,            0.015071,            0.025286,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0096456,           0.0096456,           0.0096456
                   4,            0.062722,            0.014583,            0.023495,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0095484,           0.0095484,           0.0095484
                   5,            0.060743,            0.014549,              0.0221,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0094512,           0.0094512,           0.0094512
                   6,            0.059355,            0.014406,            0.020556,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.009354,            0.009354,            0.009354
                   7,            0.058374,            0.013885,            0.020074,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0092568,           0.0092568,           0.0092568
                   8,            0.057127,            0.014032,            0.019326,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091596,           0.0091596,           0.0091596
                   9,             0.05658,            0.013732,            0.018521,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0090624,           0.0090624,           0.0090624
                  10,            0.055703,            0.013773,             0.01779,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0089652,           0.0089652,           0.0089652
                  11,            0.055149,            0.013422,            0.017131,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008868,            0.008868,            0.008868
                  12,            0.054474,            0.013688,            0.016984,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087708,           0.0087708,           0.0087708
                  13,            0.054202,            0.013564,            0.016437,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0086736,           0.0086736,           0.0086736
                  14,            0.054001,            0.013785,            0.016817,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085764,           0.0085764,           0.0085764
                  15,            0.053482,            0.013523,            0.016189,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084792,           0.0084792,           0.0084792
                  16,            0.052423,             0.01318,            0.015029,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083819,           0.0083819,           0.0083819
                  17,            0.051635,            0.013234,            0.014572,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082847,           0.0082847,           0.0082847
